"店舗販売業","ＤＵＣＡ　神谷町店","東京都港区虎ノ門五丁目11番13号","RICHビル1階","03-5402-1019","株式会社石原商事","29港み生薬第91号","2018/6/1","35.662236","139.744676"
"店舗販売業","おび薬品","東京都港区西麻布三丁目3番3号","第6谷沢ビル 4階","03-5411-0702","有限会社オビ","30港み生薬第106号","2019/4/17","35.658054","139.727233"
"店舗販売業","ＴＯＫＹＯ　ＬＩＦＥＳＴＹＬＥ（東京生活館）　新橋店","東京都港区西新橋三丁目8番3号",,"03-6452-8848","吉通貿易株式会社","31港み生薬第18号","2019/6/20","35.664408","139.752677"
"店舗販売業","トモズ　浜松町店","東京都港区浜松町一丁目29番6号","浜松町セントラルビル1階","03-5402-8683","株式会社トモズ","3港み生薬第19号","2021/6/22","35.656912","139.756024"
"店舗販売業","ミネドラッグ浜松町クレアタワー店","東京都港区浜松町二丁目3番1号","403","03-5843-8311","ミネ医薬品株式会社","2港み生薬第34号","2020/12/15","35.656067","139.755541"
"店舗販売業","どらっぐぱぱす　赤羽橋駅前店","東京都港区東麻布一丁目28番12号","VORT麻布maxim1階","03-6441-0886","株式会社ぱぱす","3港み生薬第24号","2021/7/8","35.655181","139.743725"
"店舗販売業","くすりの福太郎　東麻布店","東京都港区東麻布三丁目10番5号","オークウッドホテル&アパートメンツ麻布1階","03-5545-5436","株式会社くすりの福太郎","3港み生薬第56号","2021/11/10","35.655870","139.738853"
"店舗販売業","トモズ　汐留シティセンター店","東京都港区東新橋一丁目5番2号","汐留シティセンター地下2階","03-6215-9933","株式会社トモズ","29港み生薬第18号","2017/7/16","35.665497","139.760881"
"店舗販売業","大里厚養堂","東京都港区三田五丁目12番3‐101号",,"03-3451-6708","大里　一嘉","28港み生薬第98号","2017/4/1","35.645361","139.738459"
"店舗販売業","ドラッグストア　ベリー新青山","東京都港区南青山一丁目1番1号","新青山ビル地下1階","03-5414-3444","データベリーインターナショナル株式会社","30港み生薬第20号","2018/5/25","35.672567","139.724714"
"店舗販売業","薬のヒグチ　外苑前店","東京都港区南青山二丁目11番13号","南青山サクセスビル1階","03-3497-5122","ファーマライズ株式会社","31港み生薬第10号","2019/6/1","35.671437","139.720843"
"店舗販売業","薬マツモトキヨシ　南青山店","東京都港区南青山二丁目27番27号","丸八青山ビル1階","03-5413-4725","株式会社マツモトキヨシ","3港み生薬第58号","2022/2/1","35.669569","139.716811"
"店舗販売業","株式会社ナチュラリ","東京都港区南青山二丁目27番27号","丸八青山ビル3階","03-6721-1570","株式会社ナチュラリ","2港み生薬第1号","2020/4/23","35.669569","139.716811"
"店舗販売業","もりもの薬箱","東京都港区南青山三丁目8番5号","ホーク南青山3階","050-5361-1113","株式会社ユーエフ","31港み生薬第4号","2019/5/21","35.667360","139.715661"
"店舗販売業","ＫＡＭＰＯ　ＭＡＮＩＡ　ＴＯＫＹＯ","東京都港区南青山四丁目18番21号","南青山スカイハイツ112号室","03-6804-3596","ＶＡＲＹＴＥＸ株式会社","3港み生薬第29号","2021/7/30","35.663814","139.717347"
"店舗販売業","南青山ステラハウス","東京都港区南青山五丁目6番24号","南青山ステラハウス7F","03-5843-9169","株式会社ライツアパートメント","31港み生薬第55号","2020/1/17","35.663853","139.711861"
"店舗販売業","ナチュラルローソン南麻布二丁目店","東京都港区南麻布二丁目1番9号","ASYLCOURT麻布十番1階",,"有限会社白山屋","3港み生薬第71号","2022/2/16","35.649716","139.734518"
"店舗販売業","子安ドラッグストアー　広尾ガーデン店","東京都港区南麻布四丁目1番29号","広尾ガーデン1階","03-3446-4701","株式会社子安","28港み生薬第69号","2016/12/16","35.649909","139.722641"
"店舗販売業","ウエルシア南麻布店","東京都港区南麻布五丁目1番11号","1F",,"ウエルシア薬局株式会社","3港み生薬第27号","2021/7/7","35.654895","139.722624"
"店舗販売業","ドラッグストアー　サトウ","東京都港区元赤坂一丁目5番10号","AHC2ビル1階","03-5412-7326","佐藤製薬株式会社","30港み生薬第16号","2018/6/1","35.677444","139.733342"
"店舗販売業","六本木グランドタワードラッグ","東京都港区六本木三丁目2番1号","住友不動産六本木グランドタワー1階","03-5545-5455","山田薬品株式会社","30港み生薬第12号","2018/5/16","35.664718","139.737760"
"店舗販売業","薬店　私の救急箱","東京都港区六本木三丁目5番21号","2階","03-3586-5281","株式会社ＦＵＫＵＭＩ","28港み生薬第76号","2016/12/7","35.663873","139.735352"
"店舗販売業","ドン・キホーテ　六本木店","東京都港区六本木三丁目14番10号","1F","03-5786-0811","株式会社ドン・キホーテ","31港み生薬第41号","2019/12/2","35.662452","139.734692"
"店舗販売業","薬マツモトキヨシ　六本木店","東京都港区六本木六丁目1番26号",,"03-3470-6244","株式会社マツモトキヨシ","3港み生薬第55号","2021/12/28","35.662909","139.732074"
"店舗販売業","トモズ　六本木ヒルズ店","東京都港区六本木六丁目10番3号","六本木ヒルズウエストウォーク1階","03-5786-7717","株式会社トモズ","3港み生薬第20号","2021/6/25","35.660705","139.729207"
"店舗販売業","スギドラッグ　六本木店","東京都港区六本木七丁目14番10号","誠志堂ビル1階","03-5843-1361","株式会社スギ薬局","31港み生薬第44号","2019/11/27","35.663342","139.731853"
